date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPB;NRAB;RUSBIsc;RUSBNsc;AKMB
735416;Центр-Инвест КБ;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Таврический АКБ;Банки;NaN;NaN;15;8;NaN;NaN;NaN;NaN;10;6;NaN
735416;Актив Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БАНК ГОРОД;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Ситибанк КБ;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Банк Инноваций и Развития;Банки;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Русский Торговый Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Экономический Союз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
735416;Банк Сбережений и Кредита;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735416;ПИР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Банк БКФ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Славия АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Международный Банк Развития (ЗАО), КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Тинькофф Банк;Банки;14;7;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
735416;Держава АКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ОПМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Банк Москвы АКБ;Банки;11;NaN;NaN;NaN;8;0;NaN;NaN;7;1;NaN
735416;Инвестторгбанк АКБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;ОТП Банк;Банки;11;2;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735416;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Диг-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;СВА АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Автоторгбанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;СТРАТЕГИЯ АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Росавтобанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;НББ, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;НРБанк;Банки;14;7;NaN;NaN;15;12;NaN;3;NaN;NaN;NaN
735416;Юниаструм Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Синко-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Эргобанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Евромет АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;ИШБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Авангард АКБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
735416;Банк Развитие-Столица;Банки;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Интеркредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ИНВЕСТСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;14;11;NaN
735416;РГС Банк;Банки;14;7;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Экспобанк;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;10;5;NaN
735416;Нацинвестпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ФДБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;НС Банк;Банки;15;9;NaN;NaN;NaN;NaN;1;4;NaN;NaN;1
735416;Анталбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Открытие Банк;Банки;NaN;NaN;14;6;14;NaN;NaN;2;NaN;NaN;NaN
735416;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;ЕВРОТРАСТ КБ, ЗАО;Банки;16;12;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;МФБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Руна-банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Роспромбанк;Банки;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Русстройбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Транспортный КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк ИПБ;Банки;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Банк Зенит;Банки;12;NaN;NaN;NaN;13;6;NaN;NaN;9;3;NaN
735416;Мой Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;Межтопэнергобанк АКБ;Банки;NaN;NaN;14;6;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;Фондсервисбанк;Банки;16;11;NaN;NaN;NaN;NaN;NaN;4;10;6;NaN
735416;Легион АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;БАНК ИТБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;РМБ КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;2
735416;Лайтбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;ЛОКО-Банк КБ;Банки;14;6;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735416;НК Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ПетербургСоцКомБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;УралКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БАНК УРАЛСИБ;Банки;13;NaN;12;NaN;12;NaN;NaN;NaN;9;3;NaN
735416;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Кубань Кредит КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;ЮГ-Инвестбанк АБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Резерв;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;СЭБ Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;11;7;NaN
735416;Востсибтранскомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Развитие КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;АК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ПримСоцБанк СКБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
735416;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN;NaN
735416;РБР АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;ИнтехБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
735416;Татфондбанк АИКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БАНК СГБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Джей энд Ти Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Агропромкредит КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;НОТА-Банк;Банки;15;8;14;6;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;ББР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Приморье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Эксперт Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;Мегаполис КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Стройлесбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;11;8;NaN
735416;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Братский АНКБ, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк БФА;Банки;NaN;NaN;14;6;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;БалтИнвестБанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
735416;Нефтяной Альянс КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;СБ Банк;Банки;15;8;NaN;NaN;NaN;NaN;1;3;NaN;NaN;NaN
735416;Нордеа Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;2
735416;Рублев КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Внешпромбанк;Банки;14;7;13;4;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;Промсвязьбанк;Банки;11;NaN;NaN;NaN;12;NaN;NaN;1;9;3;NaN
735416;Гранд Инвест Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Военно-Промбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;8;NaN;NaN;NaN
735416;Росевробанк;Банки;13;4;NaN;NaN;13;5;NaN;3;NaN;NaN;NaN
735416;Москомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Профит Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Интерпромбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;Маст-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Эйч-эс-би-си Банк (РР);Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Банк Казани КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Газэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;Дагэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;СИАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;Банк ЦЕРИХ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Оранжевый КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;ФИА-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;5;NaN;NaN;NaN
735416;Вега-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Союзный КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ВсероссБРР;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Райффайзенбанк;Банки;9;0;8;0;7;0;NaN;NaN;NaN;NaN;NaN
735416;Первый ЧешскоРоссийКБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Банк Траст;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;10;6;NaN
735416;Данске банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Русьуниверсалбанк;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
735416;Хакасский МБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Кредит Европа Банк;Банки;12;3;NaN;NaN;12;4;NaN;NaN;7;NaN;NaN
735416;СовременныйКомерческБанк;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;4;0;NaN
735416;МИА КБ;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Россельхозбанк;Банки;7;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735416;РФИ Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Ренессанс Кредит КБ;Банки;14;NaN;13;5;14;8;NaN;NaN;NaN;NaN;NaN
735416;Крайинвестбанк;Банки;NaN;NaN;13;5;13;6;NaN;NaN;NaN;NaN;NaN
735416;Москоммерцбанк;Банки;NaN;NaN;NaN;NaN;17;14;NaN;4;NaN;NaN;NaN
735416;СМП Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735416;КРК КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;Дил-банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Натиксис Банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;МБА-Москва;Банки;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;СМАРТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;БНП Париба Банк;Банки;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Новый Век КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Нацкорпбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Банк НационалСтандарт;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;1
735416;Миллениум Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735416;Сумитомо Мицуи Рус Банк;Банки;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Банк НФК;Банки;15;9;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Форус Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк БЦК-Москва;Банки;NaN;NaN;NaN;NaN;13;6;2;NaN;NaN;NaN;NaN
735416;МеждСтройБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Первобанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735416;Банк Оф Токио (Евразия);Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN
735416;НКЦ Банк;Банки;NaN;NaN;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN
735781;Внешэкономбанк;Банки;NaN;NaN;8;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735781;МИБ;Банки;NaN;NaN;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
735781;Банк ВТБ;Банки;8;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735781;Сбербанк России;Банки;7;0;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735781;ЕвразийскийБанкРазвит;Банки;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735781;Александровский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Энергомашбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Морской банк;Банки;15;9;NaN;NaN;NaN;NaN;2;4;NaN;NaN;NaN
735781;Социнвестбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735781;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;МеталлургКомБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735781;НовыйПромышлБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;Владбизнесбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;О.К. Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;Ассоциация КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Акция АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;17;15;NaN
735781;Норвик Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735781;Совкомбанк;Банки;NaN;NaN;14;7;NaN;NaN;1;NaN;9;3;NaN
735781;ГАЗТРАНСБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Новация АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Енисей АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Курскпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735781;Проинвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;МПСБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;Банк Левобережный;Банки;NaN;NaN;NaN;NaN;13;6;2;NaN;NaN;NaN;NaN
735781;Плюс Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735781;СИБЭС Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Дальневосточный банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735781;ДОНКОМБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;ОРБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Промсельхозбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Уральский МежрегионБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Первоуральскбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Уралтрансбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735781;Тамбовкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Татсоцбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;ТАТАГРОПРОМБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Автоградбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Заречье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;3
735781;Анкор Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Энергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Камский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Банк Аверс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Запсибкомбанк;Банки;NaN;NaN;13;4;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Банк ЮГРА;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
735781;Азиатско-ТихоокеанскБанк;Банки;14;7;NaN;NaN;13;6;1;NaN;NaN;NaN;NaN
735781;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735781;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735781;Невский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;НИКО-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735781;Банк СБРР;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Банк Таатта;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Связь-Банк АКБ;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735781;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735781;Айви Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;9;3;NaN
735781;Интеркоммерц КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;4;NaN;NaN;NaN
735781;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735781;НоваховКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735781;Таурус Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;Лесбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Петрокоммерц КБ;Банки;13;5;13;5;NaN;NaN;1;NaN;9;3;NaN
735781;Фора-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
735781;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735781;ЗЕМКОМБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;Сургутнефтегазбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735781;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735781;Тальменка-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735781;ГЛОБЭКСБАНК;Банки;NaN;NaN;12;3;12;4;NaN;NaN;NaN;NaN;NaN
735781;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735781;М БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;10;6;NaN
735781;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735781;БАНК РСБ 24;Банки;15;8;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735781;Московский Кредитный Банк;Банки;13;4;12;3;11;3;0;NaN;8;2;NaN
