MDSBIsc,MDSBNsc,SPIIsc,SPINsc,FCHIIsc,FCHINsc,EXPBNsc,NRABNsc,RUSBIsc,RUSBNsc,AKMBNsc,date,ent_id,entity,sector
,,,,,,2,,,,,01.01.2013,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.04.2013,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.07.2013,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.10.2013,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.01.2014,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.04.2014,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.07.2014,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.10.2014,9807359,РосинтерБанк КБ,Банки
,,,,,,2,,,,,01.01.2015,9807359,РосинтерБанк КБ,Банки
,,,,,,3,,,,,01.04.2015,9807359,РосинтерБанк КБ,Банки
,,,,,,3,,,,,01.07.2015,9807359,РосинтерБанк КБ,Банки
15,8,,,,,,,,,,01.07.2012,9807543,Урал ФД АКБ,Банки
15,8,,,,,,,,,,01.10.2012,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.01.2013,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.04.2013,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.07.2013,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.10.2013,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.01.2014,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.04.2014,9807543,Урал ФД АКБ,Банки
15,9,,,,,,,,,,01.07.2014,9807543,Урал ФД АКБ,Банки
15,9,,,,,2,,,,,01.10.2014,9807543,Урал ФД АКБ,Банки
15,9,,,,,2,,,,,01.01.2015,9807543,Урал ФД АКБ,Банки
15,9,,,,,2,,,,,01.04.2015,9807543,Урал ФД АКБ,Банки
15,9,,,,,2,,,,,01.07.2015,9807543,Урал ФД АКБ,Банки
15,9,,,,,2,,,,,01.10.2015,9807543,Урал ФД АКБ,Банки
,,,,,,2,,,,,01.01.2016,9807543,АКБ «УРАЛ ФД»,Банки
,,,,,,2,,,,,01.07.2013,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.10.2013,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.01.2014,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.04.2014,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.07.2014,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.10.2014,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.01.2015,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.04.2015,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.07.2015,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.10.2015,9807649,ИРС АКБ,Банки
,,,,,,2,,,,,01.01.2016,9807649,АКБ «ИРС»,Банки
9,0,10,1,,,0,,7,1,,01.07.2012,9807684,Банк ГПБ,Банки
9,0,9,0,,,0,,7,1,,01.10.2012,9807684,Банк ГПБ,Банки
9,0,9,0,,,0,,7,1,,01.01.2013,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.04.2013,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.07.2013,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.10.2013,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.01.2014,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.04.2014,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.07.2014,9807684,Банк ГПБ,Банки
9,0,9,0,9,1,0,,6,0,,01.10.2014,9807684,Банк ГПБ,Банки
10,1,9,0,9,1,0,,6,0,,01.01.2015,9807684,Банк ГПБ,Банки
11,2,10,1,10,1,0,,6,0,,01.04.2015,9807684,Банк ГПБ,Банки
11,2,10,1,10,1,0,,6,0,,01.07.2015,9807684,Банк ГПБ,Банки
11,2,10,1,10,1,0,,6,0,,01.10.2015,9807684,Банк ГПБ,Банки
,,,,,,0,,,,,01.01.2016,9807684,Газпромбанк,Банки
12,3,,,12,,,,,,,01.07.2012,9807804,ХКФ Банк,Банки
12,3,,,12,,,,,,,01.10.2012,9807804,ХКФ Банк,Банки
12,3,,,12,,,,,,,01.01.2013,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.04.2013,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.07.2013,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.10.2013,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.01.2014,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.04.2014,9807804,ХКФ Банк,Банки
12,3,,,11,,,,,,,01.07.2014,9807804,ХКФ Банк,Банки
13,5,,,11,,,,,,,01.10.2014,9807804,ХКФ Банк,Банки
13,5,,,12,,,,,,,01.01.2015,9807804,ХКФ Банк,Банки
14,7,,,12,,,,,,,01.04.2015,9807804,ХКФ Банк,Банки
14,7,,,13,,,,,,,01.07.2015,9807804,ХКФ Банк,Банки
14,7,,,13,,,,,,,01.10.2015,9807804,ХКФ Банк,Банки
,,17,,,,,,,,,01.10.2014,9807862,Кредобанк,Банки
,,18,,,,,,,,,01.01.2015,9807862,Кредобанк,Банки
,,18,,,,,,,,,01.04.2015,9807862,Кредобанк,Банки
,,18,,,,,,,,,01.07.2015,9807862,Кредобанк,Банки
,,18,,,,,,,,,01.10.2015,9807862,Кредобанк,Банки
,,,,,,2,,,,,01.07.2012,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.10.2012,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.01.2013,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.04.2013,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.07.2013,9808117,Кредит-Москва АКБ,Банки
,,,,,,1,,,,,01.10.2013,9808117,Кредит-Москва АКБ,Банки
,,,,,,1,,,,,01.01.2014,9808117,Кредит-Москва АКБ,Банки
,,,,,,1,,,,,01.04.2014,9808117,Кредит-Москва АКБ,Банки
,,,,,,1,,,,,01.07.2014,9808117,Кредит-Москва АКБ,Банки
,,,,,,1,,,,,01.10.2014,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.01.2015,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.04.2015,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.07.2015,9808117,Кредит-Москва АКБ,Банки
,,,,,,2,,,,,01.10.2015,9808117,Кредит-Москва АКБ,Банки
,,,,,,,,,,3,01.07.2012,9808755,Волго-Камский банк,Банки
,,,,,,,,,,3,01.10.2012,9808755,Волго-Камский банк,Банки
,,,,,,,,,,3,01.01.2013,9808755,Волго-Камский банк,Банки
,,,,,,,,,,3,01.04.2013,9808755,Волго-Камский банк,Банки
,,,,,,3,,,,,01.07.2013,9808755,Волго-Камский банк,Банки
,,,,,,3,,,,,01.10.2013,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.01.2014,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.04.2014,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.07.2014,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.10.2014,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.01.2015,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.04.2015,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.07.2015,9808755,Волго-Камский банк,Банки
,,,,,,7,,,,,01.10.2015,9808755,Волго-Камский банк,Банки
,,,,,,2,,,,,01.07.2012,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.10.2012,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.01.2013,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.04.2013,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.07.2013,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.10.2013,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.01.2014,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.04.2014,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.07.2014,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.10.2014,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.01.2015,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.04.2015,9809068,ВОКБАНК,Банки
,,,,,,2,,,,,01.07.2015,9809068,ВОКБАНК,Банки
,,,,,,3,,,,,01.10.2015,9809068,ВОКБАНК,Банки
,,,,,,3,,,,,01.01.2016,9809068,ВОКБАНК,Банки
,,,,,,,2,,,,01.01.2016,9809128,"ПАО КБ ""УБРиР""",Банки
,,14,6,,,,2,,,,01.10.2013,9809128,УБРиР,Банки
,,14,6,,,,2,,,,01.01.2014,9809128,УБРиР,Банки
,,14,6,,,,2,,,,01.04.2014,9809128,УБРиР,Банки
,,14,7,,,,2,,,,01.07.2014,9809128,УБРиР,Банки
,,14,7,,,,2,,,,01.10.2014,9809128,УБРиР,Банки
,,14,7,,,,2,,,,01.01.2015,9809128,УБРиР,Банки
,,15,8,,,,2,,,,01.04.2015,9809128,УБРиР,Банки
,,15,8,,,,2,,,,01.07.2015,9809128,УБРиР,Банки
,,15,8,,,,2,,,,01.10.2015,9809128,УБРиР,Банки
,,14,6,,,,3,,,,01.07.2012,9809128,УБРиР,Банки
,,14,6,,,,3,,,,01.10.2012,9809128,УБРиР,Банки
,,14,6,,,,3,,,,01.01.2013,9809128,УБРиР,Банки
,,14,6,,,,3,,,,01.04.2013,9809128,УБРиР,Банки
,,14,6,,,,3,,,,01.07.2013,9809128,УБРиР,Банки
,,,,,,2,,,,,01.07.2012,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.10.2012,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.01.2013,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.04.2013,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.07.2013,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.10.2013,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.01.2014,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.04.2014,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.07.2014,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.10.2014,10041566,Региональный кредит КБ,Банки
,,,,,,2,,,,,01.01.2015,10041566,Региональный кредит КБ,Банки
,,,,,,3,,,,,01.04.2015,10041566,Региональный кредит КБ,Банки
,,,,,,3,,,,,01.07.2015,10041566,Региональный кредит КБ,Банки
,,,,,,3,,,,,01.10.2015,10041566,Региональный кредит КБ,Банки
14,7,,,,,,,,,,01.07.2012,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.10.2012,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.01.2013,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.04.2013,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.07.2013,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.10.2013,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.01.2014,10163980,КЕДР КБ,Банки
14,7,,,,,,,,,,01.04.2014,10163980,КЕДР КБ,Банки
14,7,,,14,9,,,,,,01.07.2014,10163980,КЕДР КБ,Банки
15,9,,,14,9,,,,,,01.10.2014,10163980,КЕДР КБ,Банки
17,15,,,15,12,,,,,,01.01.2015,10163980,КЕДР КБ,Банки
17,15,,,15,12,,,,,,01.04.2015,10163980,КЕДР КБ,Банки
,,,,,,2,,,,,01.01.2014,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.04.2014,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.07.2014,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.10.2014,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.01.2015,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.04.2015,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.07.2015,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.10.2015,10245961,Ставропольпромстройбанк,Банки
,,,,,,3,,,,,01.01.2016,10245961,Ставропольпромстройбанк,Банки
,,,,,,2,,,,,01.10.2013,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.01.2014,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.04.2014,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.07.2014,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.10.2014,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.01.2015,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.04.2015,10253149,ЕвроситиБанк КБ,Банки
,,,,,,2,,,,,01.07.2015,10253149,ЕвроситиБанк КБ,Банки
,,,,,,3,,,,,01.10.2015,10253149,ЕвроситиБанк КБ,Банки
,,,,,,4,,,,,01.01.2016,10253149,ЕвроситиБанк,Банки
13,5,,,,,,,9,3,,01.07.2012,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,,,9,3,,01.10.2012,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,,,9,3,,01.01.2013,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,,,9,3,,01.04.2013,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,,,8,2,,01.07.2013,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,,,8,2,,01.10.2013,10332973,Восточный Экспресс КБ,Банки
13,5,,,,,1,,,,,01.01.2014,10332973,Восточный Экспресс КБ,Банки
13,5,,,13,6,1,,,,,01.04.2014,10332973,Восточный Экспресс КБ,Банки
13,5,,,13,6,1,,,,,01.07.2014,10332973,Восточный Экспресс КБ,Банки
14,7,,,13,6,1,,,,,01.10.2014,10332973,Восточный Экспресс КБ,Банки
14,7,,,14,8,2,,,,,01.01.2015,10332973,Восточный Экспресс КБ,Банки
14,7,,,14,8,2,,,,,01.04.2015,10332973,Восточный Экспресс КБ,Банки
15,9,,,14,8,2,,,,,01.07.2015,10332973,Восточный Экспресс КБ,Банки
16,12,,,14,8,2,,,,,01.10.2015,10332973,Восточный Экспресс КБ,Банки
,,,,,,2,,,,,01.01.2016,10332973,Восточный экспресс банк,Банки
,,,,,,2,,,,,01.07.2012,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.10.2012,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.01.2013,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.04.2013,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.07.2013,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.10.2013,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.01.2014,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.04.2014,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.07.2014,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.10.2014,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.01.2015,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.04.2015,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.07.2015,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.10.2015,10561293,Банк Вологжанин,Банки
,,,,,,2,,,,,01.01.2016,10561293,"КБ ""Вологжанин""",Банки
,,,,,,,5,,,,01.07.2012,10645063,Эллипс КБ,Банки
,,,,,,,5,,,,01.10.2012,10645063,Эллипс КБ,Банки
,,,,,,,5,,,,01.01.2013,10645063,Эллипс КБ,Банки
,,,,,,,5,,,,01.04.2013,10645063,Эллипс КБ,Банки
,,,,,,,5,,,,01.07.2013,10645063,Эллипс КБ,Банки
,,,,,,,5,,,,01.10.2013,10645063,Эллипс КБ,Банки
,,,,,,,7,,,,01.01.2014,10645063,Эллипс КБ,Банки
,,,,,,,,9,3,,01.07.2012,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.10.2012,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.01.2013,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.04.2013,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.07.2013,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.10.2013,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.01.2014,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.04.2014,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.07.2014,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.10.2014,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.01.2015,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.04.2015,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.07.2015,10658812,Саровбизнесбанк,Банки
,,,,,,,,9,3,,01.10.2015,10658812,Саровбизнесбанк,Банки
13,5,,,,,,,10,6,,01.07.2012,10668259,НБД-Банк,Банки
13,5,,,,,,,10,6,,01.10.2012,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.01.2013,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.04.2013,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.07.2013,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.10.2013,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.01.2014,10668259,НБД-Банк,Банки
13,4,,,,,,,,,,01.04.2014,10668259,НБД-Банк,Банки
13,4,,,,,,,,,,01.07.2014,10668259,НБД-Банк,Банки
13,4,,,,,,,,,,01.10.2014,10668259,НБД-Банк,Банки
13,4,,,,,,,,,,01.01.2015,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.04.2015,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.07.2015,10668259,НБД-Банк,Банки
13,5,,,,,,,,,,01.10.2015,10668259,НБД-Банк,Банки
,,,,,,2,,,,,01.07.2012,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.10.2012,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.01.2013,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.04.2013,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.07.2013,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.10.2013,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.01.2014,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.04.2014,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.07.2014,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.10.2014,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.01.2015,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.04.2015,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.07.2015,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.10.2015,10731360,Иваново КБ,Банки
,,,,,,2,,,,,01.01.2016,10731360,КБ «ИВАНОВО»,Банки
,,,,,,,,,,3,01.07.2012,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,3,01.10.2012,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,2,01.01.2013,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,2,01.04.2013,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,2,01.07.2013,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,2,01.10.2013,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,,,,,2,01.01.2014,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,1,,,,2,01.04.2014,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,1,,,,2,01.07.2014,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,1,,,,2,01.10.2014,10780803,ЕВРОПЕЙСКИЙ,Банки
,,,,,,1,,,,,01.01.2015,10780803,"ИКБ ""ЕВРОПЕЙСКИЙ""",Банки
,,,,,,,,,,3,01.07.2012,10844124,Элита банк,Банки
,,,,,,,,,,3,01.10.2012,10844124,Элита банк,Банки
,,,,,,,,,,3,01.01.2013,10844124,Элита банк,Банки
,,,,,,,,,,3,01.04.2013,10844124,Элита банк,Банки
