date;entity_id;entity;sector;MDS_Bank;SP_Bank;FCH_Bank;EXP_Bank;NRA_Bank;RUS_Bank;AKM_Bank
01-Jul-2015;29298210;Мосводоканалбанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;29300705;Евромет АКБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2015;29303313;ИШБАНК;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2015;29304028;Авангард АКБ;Банки;7;NaN;NaN;NaN;NaN;3;NaN
01-Jul-2015;29304075;Банк Развитие-Столица;Банки;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;29304086;Интеркредит КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29305039;Пульс Столицы КБ;Банки;NaN;NaN;NaN;NaN;NaN;14;NaN
01-Jul-2015;29306151;ИНВЕСТСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;10;NaN
01-Jul-2015;29306211;РГС Банк;Банки;7;NaN;NaN;2;3;NaN;NaN
01-Jul-2015;29306234;Экспобанк;Банки;NaN;NaN;8;NaN;NaN;3;NaN
01-Jul-2015;29306553;Нацинвестпромбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29307251;ФДБ КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29308428;НС Банк;Банки;9;NaN;NaN;2;4;NaN;NaN
01-Jul-2015;29309115;Анталбанк КБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2015;29310827;Открытие Банк;Банки;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;29313754;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2015;29314653;МФБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;29317321;Руна-банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29318786;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2015;29320033;Русстройбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29323250;Транспортный КБ;Банки;NaN;NaN;NaN;10;NaN;NaN;NaN
01-Jul-2015;29323770;Банк ИПБ;Банки;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;29325987;Банк Зенит;Банки;NaN;NaN;4;NaN;NaN;3;NaN
01-Jul-2015;29351447;Межтопэнергобанк АКБ;Банки;NaN;8;NaN;NaN;3;NaN;NaN
01-Jul-2015;29351619;Фондсервисбанк;Банки;NaN;NaN;NaN;NaN;5;10;NaN
01-Jul-2015;29351625;Европлан Банк;Банки;NaN;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2015;29351677;Легион АКБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2015;29351683;БАНК ИТБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;29351758;РМБ КБ;Банки;9;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2015;29351826;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;6;NaN;NaN;6
01-Jul-2015;29351921;Лайтбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;29393440;ЛОКО-Банк КБ;Банки;6;NaN;6;1;NaN;NaN;NaN
01-Jul-2015;29465091;НК Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;31029552;ПетербургСоцКомБанк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;31233726;УралКапиталБанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2015;31452865;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;4;2;NaN;NaN;NaN
01-Jul-2015;31616551;Байкалбанк АКБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2015;32020814;БАНК УРАЛСИБ;Банки;NaN;NaN;NaN;NaN;NaN;5;NaN
01-Jul-2015;32237844;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2015;32293624;Кубань Кредит КБ;Банки;9;NaN;NaN;NaN;NaN;6;NaN
01-Jul-2015;32350782;ЮГ-Инвестбанк АБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2015;32542275;Банк Резерв;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;32838957;СЭБ Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2015;33240417;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2015;33480073;Развитие КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;33549575;АК Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;33618850;ПримСоцБанк СКБ;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2015;33730725;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;5
01-Jul-2015;33797120;РБР АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;33863696;ИнтехБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2015;33863779;РОСТ БАНК;Банки;NaN;21;NaN;3;NaN;NaN;NaN
01-Jul-2015;33863839;Татфондбанк АИКБ;Банки;7;7;NaN;2;3;NaN;1
01-Jul-2015;34003547;Банк Йошкар-Ола;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2015;34236369;БАНК СГБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;34336540;Прайм Финанс Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;34579715;Джей энд Ти Банк;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2015;34922679;Агропромкредит КБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;35333241;НОТА-Банк;Банки;7;7;NaN;1;NaN;NaN;NaN
01-Jul-2015;35385723;ББР Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;35485784;Горбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2015;35697262;Приморье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2015;35867089;Эксперт Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;35959503;Мегаполис КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;36260426;Стройлесбанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;36392180;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2015;36425689;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;NaN;8;NaN
01-Jul-2015;36689974;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2015;36727054;КОШЕЛЕВ-БАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;39435553;Банк БФА;Банки;NaN;7;NaN;1;NaN;NaN;NaN
01-Jul-2015;39464738;БалтИнвестБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;1
01-Jul-2015;40002380;Нефтяной Альянс КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;40008023;Евроазиатский ИнвестБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;40092236;ПроКоммерцБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;40092868;СБ Банк;Банки;20;23;NaN;10;20;NaN;NaN
01-Jul-2015;40093098;Нордеа Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2015;40097897;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;40099936;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2015;40100094;Рублев КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2015;40133419;Внешпромбанк;Банки;7;5;NaN;0;2;NaN;NaN
01-Jul-2015;40148343;Промсвязьбанк;Банки;NaN;3;5;NaN;1;3;NaN
01-Jul-2015;40152398;Гранд Инвест Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;40154919;Военно-Промбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;40198845;Росевробанк;Банки;4;NaN;4;NaN;2;NaN;NaN
01-Jul-2015;40204899;Москомбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;40275706;Профит Банк КБ;Банки;NaN;NaN;NaN;5;NaN;NaN;NaN
01-Jul-2015;40354914;Интерпромбанк КБ;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2015;40356362;Маст-банк КБ;Банки;NaN;NaN;NaN;10;NaN;NaN;NaN
01-Jul-2015;40449715;Эйч-эс-би-си Банк (РР);Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2015;40654823;Соверен Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;40654987;Банк Казани КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;40696454;Газэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2015;40772422;Дагэнергобанк;Банки;NaN;NaN;NaN;10;NaN;NaN;NaN
01-Jul-2015;41028826;СИАБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2015;41684074;Банк ЦЕРИХ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2015;41761171;Оранжевый КБ;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2015;42530114;ФИА-банк КБ;Банки;NaN;NaN;NaN;4;8;NaN;NaN
01-Jul-2015;42771875;Вега-Банк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;42809477;Союзный КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;42881635;ВсероссБРР;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;42943661;Райффайзенбанк;Банки;2;1;0;NaN;NaN;NaN;NaN
01-Jul-2015;42949184;Первый ЧешскоРоссийКБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;43433198;Банк Траст;Банки;NaN;NaN;NaN;3;NaN;6;NaN
01-Jul-2015;44400887;Данске банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2015;44999855;Русьуниверсалбанк;Банки;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2015;46224302;Хакасский МБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2015;46360991;Кредит Европа Банк;Банки;5;NaN;4;NaN;NaN;NaN;NaN
01-Jul-2015;52597303;МИА КБ;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;52750822;Россельхозбанк;Банки;NaN;NaN;1;NaN;NaN;NaN;NaN
01-Jul-2015;54949060;РФИ Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;55000731;Ренессанс Кредит КБ;Банки;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;55951900;Крайинвестбанк;Банки;NaN;7;9;NaN;NaN;NaN;NaN
01-Jul-2015;56641478;Москоммерцбанк;Банки;NaN;NaN;14;NaN;4;NaN;NaN
01-Jul-2015;56657657;СМП Банк;Банки;NaN;NaN;NaN;1;2;NaN;NaN
01-Jul-2015;58130187;Дил-банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;58221378;Натиксис Банк;Банки;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;58986098;БНП Париба Банк;Банки;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;59055502;Новый Век КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;59718514;Нацкорпбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;59735056;Банк НационалСтандарт;Банки;9;7;NaN;1;NaN;NaN;NaN
01-Jul-2015;59753858;Миллениум Банк;Банки;NaN;NaN;NaN;NaN;NaN;8;NaN
01-Jul-2015;59833333;ТРОЙКА-Д БАНК;Банки;NaN;NaN;NaN;NaN;6;8;NaN
01-Jul-2015;61670884;Сумитомо Мицуи Рус Банк;Банки;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;70130365;Банк НФК;Банки;9;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;70170324;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2015;72049182;Банк РЕСО Кредит;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;77816597;Форус Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;83086298;АйСиБиСи Банк;Банки;NaN;1;NaN;NaN;NaN;NaN;NaN
01-Jul-2015;84844298;Банк БЦК-Москва;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2015;86656951;МеждСтройБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;89581716;НОВОЕ ВРЕМЯ КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2015;93316090;Тюменьагропромбанк;Банки;NaN;NaN;NaN;10;NaN;NaN;NaN
01-Jul-2015;93583023;Первобанк;Банки;9;NaN;8;NaN;3;NaN;NaN
01-Jul-2015;93976946;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2015;96520787;Банк Оф Токио (Евразия);Банки;NaN;1;NaN;NaN;0;NaN;NaN
01-Jul-2015;96537839;НКЦ Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2015;96538365;Юнистрим КБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;5061;Внешэкономбанк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2014;32520;Банк ВТБ;Банки;NaN;0;1;NaN;NaN;NaN;NaN
01-Jul-2014;32537;Сбербанк России;Банки;0;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2014;100011;ЕвразийскийБанкРазвит;Банки;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2014;5435949;Александровский Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;5437279;Энергомашбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;5838400;Морской банк;Банки;9;NaN;NaN;2;4;NaN;NaN
01-Jul-2014;6905897;Стройкредит КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2014;9105019;Социнвестбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2014;9107126;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9108414;МеталлургКомБанк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2014;9108437;НовыйПромышлБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9109307;Владбизнесбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9116299;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9116419;О.К. Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9116810;Ассоциация КБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9123046;Акция АКБ;Банки;NaN;NaN;NaN;NaN;NaN;15;NaN
01-Jul-2014;9131011;БИНБАНК Тверь;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9136304;Норвик Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2014;9139030;Совкомбанк;Банки;7;7;NaN;1;NaN;3;NaN
01-Jul-2014;9141558;МТИ-Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9143037;ГАЗТРАНСБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9143050;Новация АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9144918;Енисей АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9155046;Курскпромбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9156011;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2014;9185544;Проинвестбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9188382;МПСБ КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9224343;Банк Левобережный;Банки;NaN;NaN;6;2;NaN;NaN;NaN
01-Jul-2014;9227873;Плюс Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2014;9227917;СИБЭС Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9241018;Дальневосточный банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2014;9246045;ДОНКОМБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9251146;ОРБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9251548;Промсельхозбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9253174;Уральский МежрегионБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9253317;Первоуральскбанк;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9253642;Уралтрансбанк;Банки;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2014;9263511;Тамбовкредитпромбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9265013;Татсоцбанк;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9265198;ТАТАГРОПРОМБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9265467;Автоградбанк;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9265674;Заречье АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;3
01-Jul-2014;9265705;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;15;NaN;NaN;NaN;NaN
01-Jul-2014;9265763;Анкор Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9265941;Энергобанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9265964;Камский КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9265987;Банк Аверс;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9268282;Запсибкомбанк;Банки;NaN;4;NaN;1;NaN;NaN;NaN
01-Jul-2014;9268709;Банк ЮГРА;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9269011;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2014;9272303;Азиатско-ТихоокеанскБанк;Банки;7;NaN;6;1;NaN;NaN;NaN
01-Jul-2014;9275017;Солид Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2014;9278990;Банк Снежинский;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9282017;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2014;9282454;Невский Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9284542;НИКО-Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9284565;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2014;9286268;Банк СБРР;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9286357;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9287233;Банк Таатта;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9301178;Экономбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9301192;Связь-Банк АКБ;Банки;NaN;2;3;NaN;NaN;NaN;NaN
01-Jul-2014;9306717;Банк Первомайский;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9306769;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2014;9307450;Айви Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9307556;СДМ-Банк КБ;Банки;NaN;NaN;6;NaN;NaN;3;NaN
01-Jul-2014;9307562;Интеркоммерц КБ;Банки;NaN;9;NaN;NaN;4;NaN;NaN
01-Jul-2014;9307651;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2014;9307757;НоваховКапиталБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9307770;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2014;9307935;Таурус Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9308296;Лесбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9308343;Петрокоммерц КБ;Банки;5;5;NaN;1;NaN;3;NaN
01-Jul-2014;9308403;Фора-Банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9309383;СтарБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2014;9309443;Акцепт КБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9309519;ЗЕМКОМБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9309638;Сургутнефтегазбанк;Банки;NaN;NaN;NaN;NaN;2;NaN;NaN
01-Jul-2014;9309839;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2014;9316294;Тальменка-Банк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9317031;ГЛОБЭКСБАНК;Банки;NaN;3;4;NaN;NaN;NaN;NaN
01-Jul-2014;9317135;МИнБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9317460;М БАНК;Банки;NaN;NaN;NaN;NaN;5;6;NaN
01-Jul-2014;9317619;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2014;9318608;БАНК РСБ 24;Банки;8;NaN;NaN;3;NaN;NaN;3
01-Jul-2014;9318941;Московский Кредитный Банк;Банки;4;3;3;0;NaN;2;NaN
01-Jul-2014;9320692;Бузулукбанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2014;9320752;СКБ-Банк;Банки;7;NaN;NaN;1;NaN;3;NaN
01-Jul-2014;9610355;Собинбанк АБ;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2014;9610444;Альфа-Банк;Банки;NaN;1;1;NaN;0;0;NaN
01-Jul-2014;9610839;Еврофинанс Моснарбанк АКБ;Банки;4;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2014;9620046;Банк МНХБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9620230;Агросоюз КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9620276;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;6;NaN;2
01-Jul-2014;9620767;Банк Возрождение;Банки;3;3;NaN;NaN;NaN;2;NaN
01-Jul-2014;9620885;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2014;9790127;БАНК РКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9801322;Новопокровский КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9801500;Челиндбанк АКБ;Банки;NaN;NaN;4;NaN;NaN;8;NaN
01-Jul-2014;9801575;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9801670;Холмсккомбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9801871;Советский банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9804094;МДМ Банк;Банки;5;5;NaN;NaN;2;5;NaN
01-Jul-2014;9804102;Банк Российский Кредит;Банки;12;NaN;NaN;2;4;NaN;NaN
01-Jul-2014;9804148;Россия АБ;Банки;NaN;NaN;NaN;0;NaN;NaN;NaN
01-Jul-2014;9804622;СИБНЕФТЕБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9804728;Банк Санкт-Петербург;Банки;NaN;NaN;4;0;NaN;NaN;NaN
01-Jul-2014;9806035;Банк АВБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9806207;Кольцо Урала КБ;Банки;NaN;8;NaN;1;NaN;NaN;NaN
01-Jul-2014;9806271;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2014;9806319;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1
01-Jul-2014;9806512;Балтийский Банк;Банки;NaN;12;NaN;4;NaN;NaN;NaN
01-Jul-2014;9806561;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2014;9806578;МБСПб;Банки;NaN;7;NaN;NaN;NaN;9;NaN
01-Jul-2014;9806868;ЦентроКредит АКБ;Банки;NaN;7;NaN;NaN;3;NaN;NaN
01-Jul-2014;9807224;Прио-Внешторгбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9807247;ЮниКредит Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2014;9807336;ГУТА-БАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9807359;РосинтерБанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9807543;Урал ФД АКБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2014;9807649;ИРС АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9807684;Банк ГПБ;Банки;0;0;1;0;NaN;0;NaN
01-Jul-2014;9807804;ХКФ Банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2014;9808117;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2014;9808755;Волго-Камский банк;Банки;NaN;NaN;NaN;7;NaN;NaN;NaN
01-Jul-2014;9809068;ВОКБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2014;9809128;УБРиР;Банки;NaN;7;NaN;NaN;2;NaN;NaN
